k2_taxon	mgx_LIBID	mgx_alt_paired_counts	mgx_alt_rel_abun	mgx_counts	mgx_RPK	mgx_CPM	mgx_CPM_prok
Acinetobacter_ursingii	MHS536	10549	0.2008081820244602	21098	22482.584352966354	1764.5953973882106	1775.362424829648
Actinomyces_naeslundii	MHS536	10113	0.19250859273991525	20226	21067.201974859607	1653.505978541128	1663.595171945964
Actinomyces_sp._oral_taxon_169	MHS536	6956	0.13241271344792352	13912	15700.296801474089	1232.2725465435499	1239.7915009415965
Bifidobacterium_adolescentis	MHS536	8722	0.1660298572013785	17444	16830.664821029764	1320.991982590038	1329.0522761550772
Campylobacter_concisus	MHS536	7292	0.13880872720849025	14584	15679.197525019072	1230.6165231284378	1238.1253729724428
Capnocytophaga_canimorsus	MHS536	7865	0.14971621496088533	15730	16343.130885529485	1282.7268025223007	1290.5536135312532
Conchiformibius_steedae	MHS536	12287	0.23389232463120127	24574	31423.056850461457	2466.3081707898236	2481.356837352844
Corynebacterium_coyleae	MHS536	32140	0.611809173406593	64280	76153.48087215722	5977.07450942443	6013.544810411128
Corynebacterium_kefirresidentii	MHS536	29917	0.5694926895085577	59834	77951.86375575254	6118.224570703544	6155.556126675607
Corynebacterium_macginleyi	MHS536	15529	0.2956062431185745	31058	36420.34763966437	2858.5315997157995	2875.9734950204747
Corynebacterium_segmentosum	MHS536	17343	0.330137103123539	34686	41574.63397274526	3263.077171407404	3282.987481442256
Corynebacterium_sp._zg-917	MHS536	37999	0.7233396633564757	75998	93398.72656371816	7330.605789298946	7375.334928801727
Corynebacterium_tuberculostearicum	MHS536	7865	0.14971621496088533	15730	19085.16674530478	1497.9415563810805	1507.0815427298473
Corynebacterium_ureicelerivorans	MHS536	2950776	56.17024970342294	5901552	6784890.113085781	532527.1186520103	535776.4380757844
Corynebacterium_xerosis	MHS536	29782	0.5669228625511872	59564	60381.15916193545	4739.148928493102	4768.065781975588
Cutibacterium_acnes	MHS536	638935	12.162610274130104	1277870	1963883.5081244863	154139.7441253611	155080.2582269338
Cutibacterium_granulosum	MHS536	6894	0.13123249662305703	13788	16785.879101349463	1317.4768762492427	1325.5157216984776
Cutibacterium_modestum	MHS536	177365	3.376276728103932	354730	419759.15519445285	32945.72641823387	33146.7512769342
Faecalibacterium_prausnitzii	MHS536	7479	0.14236841343832948	14958	16377.507320594123	1285.4249131194335	1293.2681871832497
Fusobacterium_nucleatum	MHS536	6794	0.1293289210990788	13588	14989.487576585288	1176.4831111757976	1183.6616553118452
Fusobacterium_pseudoperiodonticum	MHS536	25466	0.48476454293628807	50932	63915.23406216015	5016.528619593378	5047.137960061943
Gemella_sanguinis	MHS536	14363	0.27341055250898866	28726	34266.83795305144	2689.5086252405936	2705.9191934732944
Granulicatella_adiacens	MHS536	6512	0.1239608381214603	13024	15578.383880527153	1222.7039410928724	1230.164510754329
Haemophilus_parainfluenzae	MHS536	66402	1.2640122194320036	132804	153337.458485879	12035.029836580496	12108.463948842591
Lautropia_mirabilis	MHS536	6766	0.12879591995236497	13532	14703.913855607469	1154.0692255770095	1161.1110069618517
Lawsonella_clevelandensis	MHS536	8604	0.16378363808308422	17208	24407.528227532206	1915.6788781821506	1927.3677713306301
Malassezia_globosa	MHS536	20651	0.3931073814567378	41302	50678.99710191741	3977.6532638026015	0
Malassezia_restricta	MHS536	10926	0.20798466174985797	21852	26590.820208673667	2087.039381965538	0
Micrococcus_luteus	MHS536	53841	1.024904097865102	107682	140874.14538905362	11056.819121051054	11124.284487371046
Moraxella_osloensis	MHS536	54430	1.0361161577013336	108860	141808.33295987884	11130.140900340095	11198.053653982319
Neisseria_flavescens	MHS536	7523	0.1432059866688799	15046	18674.284651345843	1465.6925657629931	1474.6357785241953
Neisseria_mucosa	MHS536	12255	0.23328318046352825	24510	29627.515569884054	2325.381139013364	2339.5699114495933
Neisseria_subflava	MHS536	50370	0.9588309914278188	100740	123682.21748078825	9707.472605415614	9766.704667385296
Nocardioides_rotundus	MHS536	9586	0.18247674972855013	19172	19874.33354394936	1559.881059366914	1569.3989818302964
Porphyromonas_cangingivalis	MHS536	67423	1.283447725531821	134846	147129.51020740834	11547.785274859634	11618.24636816537
Porphyromonas_crevioricanis	MHS536	15922	0.3030872949278088	31844	32505.99789719867	2551.305195896643	2566.8724886008854
Prevotella_intermedia	MHS536	15670	0.2982902846073837	31340	34463.39835665458	2704.93610359724	2721.4408056370808
Prevotella_melaninogenica	MHS536	65247	1.2420259221300554	130494	127189.30515596087	9982.73414442236	10043.645769054649
Prevotella_nigrescens	MHS536	7347	0.13985569374667825	14694	16066.604925742184	1261.0230504874662	1268.7174317654521
Prevotella_sp._oral_taxon_299	MHS536	8829	0.16806668301203517	17658	17658	1385.927215390159	1394.3837241071305
Rothia_aeria	MHS536	8606	0.1638217095935638	17212	19418.820329508137	1524.1290964682876	1533.4288712666673
Rothia_dentocariosa	MHS536	9689	0.18443743251824768	19378	21328.378077121357	1674.004963031675	1684.2192350402852
Rothia_mucilaginosa	MHS536	42208	0.8034611571607181	84416	95894.87766226761	7526.521733415251	7572.446292757412
Rothia_nasimurium	MHS536	11177	0.21276263631504325	22354	24636.083463816132	1933.6175418012367	1945.4158912498604
Schaalia_odontolytica	MHS536	67581	1.2864553748597063	135162	158992.82970176372	12478.904164433525	12555.046663601544
Staphylococcus_capitis	MHS536	5031	0.09576888461134316	10062	11536.92133387641	905.5008074773276	911.0258995504355
Staphylococcus_epidermidis	MHS536	26495	0.5043523350780238	52990	70100.06472548516	5501.958744119468	5535.530032397378
Staphylococcus_haemolyticus	MHS536	10259	0.1952878130049234	20518	28292.070607377766	2220.5657851684696	2234.1150060152504
Staphylococcus_hominis	MHS536	441254	8.399603142574762	882508	1129411.9328365696	88644.39546407318	89185.27675612687
Streptococcus_australis	MHS536	6543	0.12455094653389356	13086	14938.916375375135	1172.5139185111625	1179.6682438339888
Streptococcus_mitis	MHS536	22322	0.4249161284624136	44644	51614.110563612274	4051.0477136859754	4075.765981660826
Streptococcus_oralis	MHS536	12364	0.23535807778466447	24728	28154.285527044016	2209.751418155826	2223.2346530057266
Streptococcus_sp._oral_taxon_061	MHS536	9238	0.175852306905106	18476	21575.654640236826	1693.4130114261632	1703.7457054764252
Streptococcus_sp._oral_taxon_431	MHS536	8197	0.15603608570049296	16394	18939.433329443804	1486.5033466612085	1495.5735405135667
Tannerella_forsythia	MHS536	6331	0.12051536642305977	12662	12106.137361881329	950.1769873758611	955.9746799871197
Veillonella_parvula	MHS536	15242	0.290142981364757	30484	39778.32051350709	3122.0895334795628	3141.1395795872168
Acinetobacter_bereziniae	MHS556	3650	0.26390661321051434	7300	8062.228773479623	2079.01467444593	2621.914835170763
Chryseobacterium_indologenes	MHS556	2769	0.20020751013148336	5538	5845.475876915099	1507.378476681588	1901.0053362330655
Comamonas_koreensis	MHS556	1529	0.11055156482160998	3058	3280.546619201491	845.9577063800274	1066.8655144899085
Corynebacterium_glucuronolyticum	MHS556	3819	0.2761258509180697	7638	9241.040708164188	2382.9960398324974	3005.2758865952387
Corynebacterium_kefirresidentii	MHS556	16184	1.1701546926572504	32368	40030.176210108184	10322.619972684357	13018.200774087432
Corynebacterium_segmentosum	MHS556	6547	0.473368930599791	13094	15283.663715025428	3941.213036196283	4970.395377764897
Corynebacterium_tuberculostearicum	MHS556	8198	0.5927414835889854	16396	19985.456301412254	5153.668804687259	6499.46383767948
Corynebacterium_ureicelerivorans	MHS556	19971	1.4439668417608718	39942	44448.89166636365	11462.078369843097	14455.209811249038
Cutibacterium_acnes	MHS556	854830	61.80692881390245	1709660	2637979.1161911497	680258.2074430843	857896.3428033658
Cutibacterium_avidum	MHS556	1832	0.13245942887716777	3664	4452.868118010414	1148.2653768358089	1448.1158133436995
Cutibacterium_granulosum	MHS556	8299	0.6000441049408379	16598	20632.045200573622	5320.405304910651	6709.740806319287
Cutibacterium_modestum	MHS556	19850	1.4352181567749889	39700	46523.17766341061	11996.97649144491	15129.78769546072
Dermacoccus_nishinomiyaensis	MHS556	9480	0.6854341625303222	18960	20429.574212122046	5268.193916724165	6643.895281064642
Dermacoccus_sp._PAMC28757	MHS556	1919	0.13874980568519918	3838	4311.311475069766	1111.7620294107157	1402.0802228672871
Finegoldia_magna	MHS556	2168	0.15675329792887535	4336	4804.735205816754	1239.0016805996388	1562.5463961823457
Haemophilus_parainfluenzae	MHS556	2014	0.1456186079468427	4028	4364.4195722605755	1125.4570654229399	1419.3514901315348
Lactobacillus_iners	MHS556	6549	0.4735135369631941	13098	17319.76562753356	4466.264591257136	5632.555428083162
Lawsonella_clevelandensis	MHS556	9633	0.6964965493306533	19266	30847.722251956497	7954.731754327325	10031.977865684466
Malassezia_arunalokei	MHS556	66886	4.83607061128725	133772	138881.51033067633	35813.50841053752	0
Malassezia_globosa	MHS556	157032	11.35391322895164	314064	369784.42704922816	95356.66523701491	0
Malassezia_restricta	MHS556	111032	8.027966870682144	222064	268641.13570428616	69274.74758918077	0
Malassezia_slooffiae	MHS556	1570	0.1135159952713719	3140	3449.330679825311	889.4822141444039	0
Malassezia_sympodialis	MHS556	10139	0.7330819592716177	20278	22212.916485147634	5728.0661008745255	0
Moraxella_nonliquefaciens	MHS556	3231	0.2336115800775813	6462	7817.631063326335	2015.940028087925	2542.3692922547293
Moraxella_osloensis	MHS556	9571	0.6920137520651596	19142	24125.41088902307	6221.242869007426	7845.817142102676
Pseudomonas_oryzihabitans	MHS556	7090	0.5126295582637114	14180	15494.005329665097	3995.4540303145614	5038.800506839334
Roseomonas_sp._FDAARGOS_362	MHS556	1902	0.1375206515962735	3804	4172.847960254477	1076.0563099050528	1357.050547597057
Staphylococcus_aureus	MHS556	3114	0.22515210781850456	6228	8000.1209869018885	2062.998879890805	2601.7167818057383
Staphylococcus_capitis	MHS556	3483	0.251831981866362	6966	8291.04796009444	2138.020497789946	2696.3290495044707
Staphylococcus_epidermidis	MHS556	10951	0.7917921428132446	21902	27871.850674224916	7187.340893412783	9064.19562377099
Staphylococcus_hominis	MHS556	4909	0.3549363189727164	9818	11975.051517413467	3088.0180321654975	3894.40266551621
Streptococcus_mitis	MHS556	2791	0.20179818012891657	5582	6151.066325791024	1586.1813791337545	2000.386308158583
Streptococcus_oralis	MHS556	2537	0.18343317197673284	5074	5600.890971222105	1444.3071322220526	1821.4639574514595
Streptococcus_thermophilus	MHS556	7586	0.5484919363876607	15172	17597.086773977215	4537.777661549445	5722.7429492260735
Corynebacterium_kefirresidentii	MHS555	16965	0.15130839621126987	33930	42074.67453424931	1351.4724596695276	1888.3728010414848
Cutibacterium_acnes	MHS555	6471328	57.71684415190595	12942656	19948763.10628996	640770.3503606778	895329.6034096088
Cutibacterium_granulosum	MHS555	15689	0.13992793564153333	31378	40960.937695490735	1315.698334698546	1838.386666220225
Cutibacterium_modestum	MHS555	904001	8.062654965127273	1808002	2143034.1840483677	68835.98535062087	96182.50193628675
Malassezia_arunalokei	MHS555	1672274	14.914771409714415	3344548	3583537.1945726275	115106.10314344804	0
Malassezia_globosa	MHS555	42351	0.37772248086905336	84702	99010.4660799363	3180.2959763159884	0
Malassezia_restricta	MHS555	1981818	17.67554984748756	3963636	5052579.468516639	162292.9250809419	0
Malassezia_sympodialis	MHS555	65555	0.5846756211983375	131110	116426.57681006672	3739.7154909498204	0
Staphylococcus_capitis	MHS555	31113	0.27749237437790975	62226	77841.98740807585	2500.3473788566444	3493.6620051753143
Staphylococcus_epidermidis	MHS555	11106	0.09905281746668806	22212	28240.46267248365	907.1064238207996	1267.4731816674034
Cutibacterium_acnes	MHS554	1455966	70.66544034673467	2911932	4507672.35420493	749374.1274913453	987959.7676301325
Cutibacterium_avidum	MHS554	4874	0.23656002698550985	9748	12670.697999863685	2106.42933031652	2777.074034668804
Cutibacterium_modestum	MHS554	11959	0.5804311372014181	23918	29290.829334197904	4869.42882069431	6419.756954099248
Malassezia_arunalokei	MHS554	19403	0.9417263446039902	38806	45865.29294681731	7624.836319812434	0
Malassezia_dermatis	MHS554	15302	0.7426839419229117	30604	31421.2116961688	5223.592410742211	0
Malassezia_globosa	MHS554	440	0.02135543944883552	880	1036.8594059991701	172.37180337142544	0
Malassezia_restricta	MHS554	526871	25.5717312223805	1053742	1334516.7579517635	221855.59475719088	0
Malassezia_sympodialis	MHS554	20175	0.9791954338187652	40350	39802.18417404314	6616.879997910649	0
Staphylococcus_capitis	MHS554	5375	0.26087610690338847	10750	12973.323628587477	2156.7390686163462	2843.4013810993797
Actinomyces_naeslundii	MHS571	389	0.1415332894301193	778	856.9573336065818	1107.1706121616696	1407.699679273651
Actinomyces_oris	MHS571	965	0.3511044326479823	1930	2137.57366404307	2761.6996195119	3511.3320620448244
Actinomyces_sp._HMT_175	MHS571	661	0.24049744039411017	1322	1444.762554913843	1866.6024312087548	2373.270763223885
Actinomyces_sp._oral_taxon_169	MHS571	1111	0.4042248960330657	2222	2452.329250226965	3168.3571290169352	4028.372199686113
Aspergillus_chevalieri	MHS571	2462	0.895771101740241	4924	5967.396798949372	7709.749491376102	9802.474674703135
Aspergillus_fumigatus	MHS571	354	0.12879893176931168	708	847.6851911587946	1095.1912017203565	1392.4685919860292
Aspergillus_luchuensis	MHS571	552	0.2008390122504521	1104	1351.2022005287808	1745.7244472342018	2219.581803814098
Aspergillus_puulaauensis	MHS571	337	0.12261367233406224	674	812.3386666429583	1049.5242453255912	1334.4058515518316
Azorhizobium_caulinodans	MHS571	873	0.31763126393957364	1746	1836.5252970870424	2372.751545130877	3016.808387422289
Brevibacterium_casei	MHS571	432	0.15717835741339728	864	1011.1642573582926	1306.4026713018873	1661.0110503234462
Corynebacterium_kefirresidentii	MHS571	2336	0.8499274141613333	4672	5469.997229450372	7067.119847805095	8985.410409078866
Corynebacterium_segmentosum	MHS571	2004	0.7291329357788151	4008	4526.2268737356035	5847.788661176304	7435.105423116078
Corynebacterium_sp._zg-917	MHS571	457	0.166274327171117	914	1006.9746201775571	1300.9897493509097	1654.1288513103714
Corynebacterium_tuberculostearicum	MHS571	4654	1.6933057300971086	9308	10758.200944907047	13899.366349782884	17672.19373217909
Corynebacterium_ureicelerivorans	MHS571	468	0.1702765538645137	936	1010.1390524742346	1305.078128440113	1659.326975131039
Cutibacterium_acnes	MHS571	155208	56.47069096624667	310416	475943.1618328237	614908.42212982825	781818.4289815939
Cutibacterium_avidum	MHS571	332	0.12079447838251828	664	763.3572488810655	986.2412974339545	1253.9454559524404
Cutibacterium_granulosum	MHS571	5195	1.890142515654164	10390	12553.52713217661	16218.889523035361	20621.325502105916
Cutibacterium_modestum	MHS571	545	0.19829214071829057	1090	1268.6594591441037	1639.0809844567063	2083.9911670147617
Dermacoccus_nishinomiyaensis	MHS571	457	0.166274327171117	914	1011.0461599090698	1306.2500919142992	1660.8170549693318
Epilithonimonas_vandammei	MHS571	411	0.14953774281691268	822	885.5863271906804	1144.158661751815	1454.7277208176247
Kinneretia_sp._DAIF2	MHS571	395	0.14371632217197206	790	955.9543949357543	1235.072705644827	1570.3193640782715
Kocuria_palustris	MHS571	1553	0.5650416413495509	3106	3316.6688764575615	4285.065505922724	5448.198563161642
Lawsonella_clevelandensis	MHS571	548	0.1993836570892169	1096	1535.2908058575022	1983.5630021550216	2521.9789716970713
Malassezia_arunalokei	MHS571	1048	0.3813030522436119	2096	2474.2280785317753	3196.6499484946794	0
Malassezia_furfur	MHS571	8366	3.043875319723337	16732	32101.721667512862	41474.74026563459	0
Malassezia_globosa	MHS571	15956	5.805411738167053	31912	38712.03286600327	50015.121459888665	0
Malassezia_restricta	MHS571	38757	14.101299995997774	77514	91954.27565366878	118802.96448118692	0
Micrococcus_luteus	MHS571	2808	1.0216593231870823	5616	6493.15104577924	8389.012773784112	10666.116370287175
Moraxella_osloensis	MHS571	1402	0.5101019840129235	2804	3215.7031080928846	4154.619884905363	5282.344938750251
Mycobacterium_grossiae	MHS571	394	0.14335248338166326	788	840.0102973408748	1085.2754024694182	1379.8612600428207
Paracoccus_sp._AK26	MHS571	2238	0.814271212711072	4476	4930.247122055734	6369.77421181711	8098.778107480325
Paracoccus_sp._MC1862	MHS571	346	0.12588822144684134	692	777.5683686085936	1004.6017612647634	1277.2896621317234
Paracoccus_yeei	MHS571	768	0.2794281909571507	1536	1839.23543440969	2376.252984795241	3021.2602536824475
Pseudomonas_stutzeri	MHS571	333	0.12115831717282707	666	683.6083257734056	883.2073883305204	1122.944145760479
Rothia_mucilaginosa	MHS571	413	0.15026542039753024	826	907.8421211012685	1172.9126731848303	1491.286686732605
Schaalia_odontolytica	MHS571	536	0.19501759160551144	1072	1186.1869615787054	1532.5282751967331	1948.515917759229
Staphylococcus_aureus	MHS571	2015	0.7331351624722119	4030	8611.157056483444	11125.431402193944	14145.305199233879
Staphylococcus_capitis	MHS571	3056	1.111891343183662	6112	6898.858591950556	8913.178277290172	11332.560731315833
Staphylococcus_epidermidis	MHS571	6135	2.2321509785444267	12270	14944.83626845428	19308.409965246567	24549.46167898544
Staphylococcus_haemolyticus	MHS571	875	0.31835894152019123	1750	1913.4221526938807	2472.100643804459	3143.124686647279
Staphylococcus_hominis	MHS571	1819	0.661822759571689	3638	4105.223650751021	5303.861469197961	6743.535284525436
Staphylococcus_lugdunensis	MHS571	2210	0.8040837265824259	4420	4969.989281652162	6421.120235059389	8164.061433876618
Staphylococcus_warneri	MHS571	575	0.20920730442755425	1150	1217.2725980789096	1572.6902550802808	1999.5794174403509
Streptococcus_mitis	MHS571	557	0.202658206201996	1114	1248.1227666745986	1612.5480154493175	2050.2561206257005
Streptococcus_oralis	MHS571	414	0.15062925918783904	828	880.496706412135	1137.58298017227	1446.3671440927255
Streptococcus_pneumoniae	MHS571	431	0.15681451862308848	862	1878.584903603519	2427.0916604060963	3085.898518612883
Veillonella_parvula	MHS571	696	0.25323179805491786	1392	1500.0739326287512	1938.063552460136	2464.1292057810792
Corynebacterium_kefirresidentii	MHS572	10124	0.10266875898376994	20248	24424.852450944036	812.5716184460143	858.6772466174115
Cutibacterium_acnes	MHS572	8870976	89.96168479798573	17741952	27582358.544516113	917616.2586075088	969682.1603237122
Cutibacterium_granulosum	MHS572	106985	1.0849483583443922	213970	288430.9874900114	9595.588541853487	10140.04595010323
Cutibacterium_modestum	MHS572	180541	1.830889017748796	361082	428611.0096582067	14259.129814652706	15068.19835994517
Malassezia_arunalokei	MHS572	7014	0.07112985732044275	14028	17635.69757228187	586.7084498264657	0
Malassezia_globosa	MHS572	72058	0.7307492527511353	144116	166151.2983763809	5527.559673073245	0
Malassezia_restricta	MHS572	568418	5.764398522721902	1136836	1430178.6567047636	47579.51304228328	0
Staphylococcus_epidermidis	MHS572	44722	0.4535314341438324	89444	120916.26773834162	4022.6702523559475	4250.918119622045
Corynebacterium_kefirresidentii	MHS570	7580	0.18921249161898496	15160	18215.024969646354	1523.3961072282395	1753.566741087562
Corynebacterium_tuberculostearicum	MHS570	12074	0.30139203480311666	24148	28168.803647657885	2355.8708205796	2711.820450154337
Cutibacterium_acnes	MHS570	3219208	80.3580958733205	6438416	10019446.42896675	837966.772590495	964575.5661176977
Cutibacterium_granulosum	MHS570	16468	0.4110753709738053	32936	41881.07173732825	3502.6831836635806	4031.9052321950767
Malassezia_arunalokei	MHS570	7699	0.1921829779649822	15398	18569.376759414932	1553.0319786048844	0
Malassezia_furfur	MHS570	4252	0.10613872221159946	8504	12247.535563776531	1024.3108660069454	0
Malassezia_globosa	MHS570	401263	10.01635514835208	802526	967691.4296473501	80931.94268904284	0
Malassezia_restricta	MHS570	229587	5.730966795953549	459174	570931.0295142499	47749.26794265634	0
Micrococcus_luteus	MHS570	13556	0.33838582274234297	27112	33449.81540496588	2797.543163423814	3220.2252748712735
Paracoccus_sp._AK26	MHS570	8836	0.22056485170782997	17672	20675.710981886667	1729.1932169442332	1990.4578328381635
Staphylococcus_capitis	MHS570	6074	0.1516196139965323	12148	14593.541817205802	1220.5168443112752	1404.9253079788384
Staphylococcus_epidermidis	MHS570	62548	1.5613275627683734	125096	171075.58503067974	14307.742136605542	16469.505620871052
Staphylococcus_hominis	MHS570	12192	0.30433755907897947	24384	29258.256959612314	2446.9862012724057	2816.702496541566
Streptococcus_mitis	MHS570	4741	0.11834517450733607	9482	10650.475221271743	890.7422591653578	1025.3249257643988
Corynebacterium_kefirresidentii	MHS574	214712	1.301641182619509	429424	547427.4205100898	12143.877261372501	12143.877261372501
Corynebacterium_minutissimum	MHS574	25412	0.1540542947423849	50824	48912.94536533957	1085.0622068865741	1085.0622068865741
Corynebacterium_simulans	MHS574	34497	0.2091299781885744	68994	89879.40881905761	1993.843326310395	1993.843326310395
Corynebacterium_striatum	MHS574	104712	0.6347919609265155	209424	278325.29737699905	6174.239951173548	6174.239951173548
Corynebacterium_tuberculostearicum	MHS574	5844494	35.43087522808517	11688988	15776473.305066565	349978.0030301148	349978.0030301148
Moraxella_osloensis	MHS574	36582	0.22176980207248256	73164	94106.28836806942	2087.6104715403058	2087.6104715403058
Staphylococcus_capitis	MHS574	293500	1.7792749687899407	587000	775897.4886952518	17212.151816112084	17212.151816112084
Staphylococcus_caprae	MHS574	35959	0.21799301057143947	71918	103025.47784160452	2285.4696546565074	2285.4696546565074
Staphylococcus_cohnii	MHS574	34062	0.2064928926300612	68124	76201.83670815175	1690.4263787383452	1690.4263787383452
Staphylococcus_epidermidis	MHS574	6901177	41.83676828377805	13802354	19638015.339707248	435640.66944279	435640.66944279
Staphylococcus_haemolyticus	MHS574	137341	0.8325976268776125	274682	357817.53475399624	7937.6590598448665	7937.6590598448665
Staphylococcus_hominis	MHS574	2758375	16.72200201715827	5516750	7105774.9867836945	157631.23302450927	157631.23302450927
Staphylococcus_lugdunensis	MHS574	34910	0.21163369390274905	69820	82028.27752429487	1819.6774529281681	1819.6774529281681
Staphylococcus_warneri	MHS574	39750	0.2409750596572407	79500	104585.5205894741	2320.0769230227315	2320.0769230227315
Acinetobacter_bereziniae	MHS573	7926	0.1544168659220914	15852	17138.201861895475	1244.2335045828036	1432.753416275732
Actinomyces_naeslundii	MHS573	40773	0.794352621024657	81546	84506.74729612228	6135.190097330228	7064.76279498543
Actinomyces_oris	MHS573	55624	1.0836845508516797	111248	127713.98133120961	9272.035412843408	10676.8869063973
Actinomyces_sp._HMT_175	MHS573	32660	0.63629256131914	65320	74977.01220703698	5443.331302388545	6268.077085766016
Actinomyces_sp._oral_taxon_169	MHS573	91080	1.774449678044926	182160	212143.4555233306	15401.615482600366	17735.189671057717
Actinomyces_sp._oral_taxon_171	MHS573	42261	0.8233423127344819	84522	84522	6136.297443675723	7066.037920798764
Actinomyces_sp._oral_taxon_414	MHS573	11239	0.2189617910797861	22478	26392.812041219826	1916.118230282661	2206.4386872030186
Arachnia_propionica	MHS573	16163	0.3148927332700937	32326	35384.12463341876	2568.88755039813	2958.1122838315073
Aspergillus_chevalieri	MHS573	39848	0.7763314753045039	79696	96841.93938965397	7030.725078882811	8095.984667317273
Azorhizobium_caulinodans	MHS573	15275	0.2975924333787466	30550	31853.008217040944	2312.528488388942	2662.9110048641296
Brevibacterium_casei	MHS573	7132	0.13894790408230578	14264	17818.07009660395	1293.5919403826895	1489.5903904078705
Capnocytophaga_gingivalis	MHS573	8487	0.16534644727236808	16974	17725.512008979822	1286.8722229543341	1481.852535683317
Capnocytophaga_sputigena	MHS573	8248	0.16069017286467446	16496	17491.50237480158	1269.8831228383472	1462.2893338076433
Corynebacterium_kefirresidentii	MHS573	41523	0.8089643607977542	83046	107098.2419012251	7775.33267079165	8953.411402060243
Corynebacterium_matruchotii	MHS573	22998	0.44805438840225303	45996	56469.883752385394	4099.713723225051	4720.8814270539415
Corynebacterium_segmentosum	MHS573	17367	0.3383494461858391	34734	41026.271610842196	2978.5074372253007	3429.795685752831
Corynebacterium_sp._zg-917	MHS573	7716	0.15032557878562416	15432	17783.53650244113	1291.0848013469088	1486.7033824585085
Corynebacterium_tuberculostearicum	MHS573	73630	1.434483199324197	147260	188257.59361853142	13667.501839449345	15738.331977317936
Corynebacterium_ureicelerivorans	MHS573	7092	0.13816861129440727	14184	16188.27632501745	1175.2689078668373	1353.3396557694111
Cutibacterium_acnes	MHS573	2154561	41.97584620968548	4309122	6693978.695102427	485982.87256308156	559616.5176003027
Cutibacterium_granulosum	MHS573	39647	0.7724155290453137	79294	105561.01452714868	7663.729959001897	8824.899216852677
Cutibacterium_modestum	MHS573	8836	0.17214577684678264	17672	21245.094162570334	1542.3938974519106	1776.0895504562418
Epilithonimonas_vandammei	MHS573	14315	0.2788894064691822	28630	32077.035447870625	2328.7928659930444	2681.639677970943
Finegoldia_magna	MHS573	6889	0.13421370039582228	13778	15677.213563917932	1138.1657499376256	1310.614816676189
Fusobacterium_nucleatum	MHS573	7500	0.14611739773097215	15000	16083.841104631298	1167.6869105657172	1344.6088729257074
Gemella_haemolysans	MHS573	6379	0.12427771735011618	12758	14366.708521651923	1043.0230800909458	1201.0566149766362
Granulicatella_adiacens	MHS573	8806	0.17156130725585875	17612	20455.465655915825	1485.0668655923052	1710.0766192505855
Haemophilus_parainfluenzae	MHS573	122640	2.3893116876968565	245280	275246.815857947	19982.919624819606	23010.629639991577
Kingella_oralis	MHS573	7247	0.141188370847514	14494	18565.500902047315	1347.85541901271	1552.0755944309174
Kinneretia_sp._DAIF2	MHS573	5932	0.11556912044535024	11864	12631.68189271967	917.0601418284072	1056.0084150567225
Kocuria_palustris	MHS573	6209	0.12096572300154748	12418	13536.963405061151	982.7835822343125	1131.689935787455
Lautropia_mirabilis	MHS573	36516	0.7114163860725572	73032	79489.87899727844	5770.965444370605	6645.352681130058
Malassezia_arunalokei	MHS573	22133	0.4312021818639476	44266	51287.268468973765	3723.4558387079605	0
Malassezia_furfur	MHS573	12702	0.24746442479717445	25404	29410.450393542218	2135.198783361075	0
Malassezia_globosa	MHS573	296382	5.774208876573465	592764	710439.308243484	51577.895826663356	0
Malassezia_restricta	MHS573	405918	7.908224246954768	811836	1021242.455581869	74142.20521947116	0
Micrococcus_luteus	MHS573	45345	0.8834257866814577	90690	118224.60198476302	8583.10644493364	9883.574936651718
Moraxella_osloensis	MHS573	34732	0.6766599277322833	69464	89699.56110365379	6512.188394727824	7498.881950704238
Neisseria_elongata	MHS573	34375	0.6697047396002891	68750	78782.80772127578	5719.632067694335	6586.241533157431
Neisseria_mucosa	MHS573	16103	0.3137237940882459	32206	39961.22712375398	2901.1852043921886	3340.7579827512104
Neisseria_sicca	MHS573	49342	0.961296618512217	98684	128747.85513697358	9347.094654122517	10763.318740911967
Neisseria_sp._oral_taxon_014	MHS573	10768	0.20978561850228108	21536	21536	1563.5136620879816	1800.409274062637
Paracoccus_sanguinis	MHS573	6270	0.12215414450309273	12540	14991.638493355069	1088.3929978382585	1253.3007511529943
Paracoccus_sp._AK26	MHS573	47176	0.9190979140475124	94352	113509.14443307293	8240.764213086342	9489.362756696686
Paracoccus_sp._MC1862	MHS573	6329	0.12330360136524304	12658	15115.369362731688	1097.3758593117154	1263.6446499602703
Paracoccus_yeei	MHS573	15837	0.3085414970487208	31674	40192.72353672127	2917.9918446410143	3360.111079371685
Prevotella_histicola	MHS573	5887	0.1146924160589644	11774	13620.070279850685	988.8171415836285	1138.6376692620759
Prevotella_melaninogenica	MHS573	47157	0.9187277499732605	94314	95733.46291888194	6950.24968390904	8003.316051137008
Prevotella_nigrescens	MHS573	5982	0.1165432364302234	11964	12357.445377725038	897.150570049177	1033.0822465536137
Pseudomonas_stutzeri	MHS573	6854	0.13353181920641108	13708	15183.476690830354	1102.3204515280308	1269.3384215585459
Rothia_aeria	MHS573	18367	0.35783176588330207	36734	41261.127449804626	2995.5579718110594	3449.429630335656
Rothia_dentocariosa	MHS573	76535	1.491079338045327	153070	169446.72081763198	12301.832419872568	14165.743295856571
