feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	source
COG1002	Tw_RNA	Tw_RNA	0.417084549942294	0.539902321630233	72	34	0.443647429908945	0.578929096207224	bacteria
COG1841	Tw_RNA	Tw_RNA	-0.171655010778224	0.222858944656945	72	36	0.443824934806933	0.578929096207224	bacteria
COG0009	Tw_RNA	Tw_RNA	0.292704932968212	0.381738761854309	72	63	0.445873609606457	0.5811946911233817	bacteria
COG3971	Tw_RNA	Tw_RNA	-0.29304589876941	0.383021535453903	72	17	0.446865284044626	0.5820802861349985	bacteria
COG0681	Tw_RNA	Tw_RNA	0.240424830694496	0.314552933607775	72	69	0.447309974853827	0.5822526488320765	bacteria
COG3942	Tw_RNA	Tw_RNA	-0.271111644491561	0.354721688774588	72	57	0.448553052295739	0.583463286447493	bacteria
COG0272	Tw_RNA	Tw_RNA	0.346599506186065	0.455286721840576	72	66	0.449123451196985	0.5837978473020782	bacteria
COG3147	Tw_RNA	Tw_RNA	0.562585090392539	0.73856225406953	72	56	0.449899114524942	0.5839916082691448	bacteria
COG4848	Tw_RNA	Tw_RNA	0.38040576377437	0.499325789824985	72	28	0.449747568432446	0.5839916082691448	bacteria
COG0824	Tw_RNA	Tw_RNA	0.316757308378151	0.417215008785096	72	64	0.450345797756132	0.5841646256210369	bacteria
COG0705	Tw_RNA	Tw_RNA	0.286779457706805	0.378154742338979	72	67	0.450852763064102	0.584415542664455	bacteria
31J3Z	Tw_RNA	Tw_RNA	-0.449841114750056	0.592226796075514	72	7	0.451311537244897	0.5846036868828964	bacteria
302A8	Tw_RNA	Tw_RNA	-0.383960075982676	0.507528858995281	72	8	0.452801342759679	0.5861261825722511	bacteria
COG1493	Tw_RNA	Tw_RNA	0.334133902384246	0.443475285855592	72	34	0.453783871859138	0.5869903796984269	bacteria
31IYV	Tw_RNA	Tw_RNA	-0.606808644425768	0.804452469123573	72	16	0.454752727900943	0.5878357037499015	bacteria
COG0131	Tw_RNA	Tw_RNA	-0.415944209199243	0.553698622731615	72	33	0.45511796113462	0.587900124431692	bacteria
COG2375	Tw_RNA	Tw_RNA	-0.485543541068836	0.647751170573879	72	45	0.456091121054146	0.5887492033552134	bacteria
COG3547	Tw_RNA	Tw_RNA	-0.395662468476027	0.528196441641936	72	48	0.4572482645971	0.5898168556928346	bacteria
31FW6	Tw_RNA	Tw_RNA	-0.572782396530104	0.764458093934145	72	15	0.45755105865442	0.5898168556928346	bacteria
COG1126	Tw_RNA	Tw_RNA	0.319600647820316	0.428105951215457	72	65	0.457911227537766	0.5898732053423605	bacteria
COG0047	Tw_RNA	Tw_RNA	0.309072145907751	0.413843971517044	72	63	0.458711344923846	0.5902208313193452	bacteria
COG2818	Tw_RNA	Tw_RNA	0.356983087198266	0.477563037458412	72	34	0.4588143694108	0.5902208313193452	bacteria
2ZFWE	Tw_RNA	Tw_RNA	-0.348382187289747	0.470374645264822	72	23	0.461456581324907	0.5928015627771376	bacteria
COG2008	Tw_RNA	Tw_RNA	0.363480409907765	0.489661085683351	72	30	0.461371463905347	0.5928015627771376	bacteria
COG1959	Tw_RNA	Tw_RNA	-0.191430326064845	0.259824897055873	72	53	0.464758523538112	0.5962392159624084	bacteria
COG1540	Tw_RNA	Tw_RNA	0.288286517273451	0.391629181991757	72	68	0.465280211150239	0.5962392159624084	bacteria
COG1327	Tw_RNA	Tw_RNA	0.318139753914231	0.432577581613942	72	53	0.465598960538653	0.5962392159624084	bacteria
COG4372	Tw_RNA	Tw_RNA	-0.423119428989824	0.576528669684317	72	46	0.465527374477324	0.5962392159624084	bacteria
33360	Tw_RNA	Tw_RNA	-0.436535681933884	0.593220216619454	72	12	0.465731919764628	0.5962392159624084	bacteria
COG2211	Tw_RNA	Tw_RNA	0.477514483383233	0.651761317585503	72	52	0.46736044393001003	0.5979134299832112	bacteria
COG0634	Tw_RNA	Tw_RNA	0.309169215932225	0.424358104513651	72	63	0.46877416347986	0.5993107275215769	bacteria
3NU42	Tw_RNA	Tw_RNA	-0.645478992466183	0.891389936782276	72	18	0.472680781687105	0.6038910055275968	fungi
33H3S	Tw_RNA	Tw_RNA	-0.535374094749993	0.747271823747521	72	21	0.477182552224561	0.6092248474976588	bacteria
COG0421	Tw_RNA	Tw_RNA	-0.400411843258792	0.560697680202335	72	36	0.478733412578629	0.6107865031119537	bacteria
COG4477	Tw_RNA	Tw_RNA	0.347209352811841	0.486793026160433	72	34	0.479105858006448	0.6108435836689596	bacteria
347EJ	Tw_RNA	Tw_RNA	-0.234608584240434	0.330254927825136	72	21	0.48086020445264	0.6126612584413678	bacteria
COG0041	Tw_RNA	Tw_RNA	0.296429330206454	0.41947762206433	72	65	0.483180254327084	0.6144740189903191	bacteria
COG1078	Tw_RNA	Tw_RNA	-0.351356648025011	0.497258950027406	72	37	0.483271948411914	0.6144740189903191	bacteria
COG4732	Tw_RNA	Tw_RNA	0.265298781071024	0.37534100408907	72	21	0.483062353732644	0.6144740189903191	bacteria
COG0582	Tw_RNA	Tw_RNA	-0.329185720425378	0.468509224954539	72	67	0.485993801883842	0.6175135969403418	bacteria
COG3425	Tw_RNA	Tw_RNA	0.313050658601924	0.447680650873329	72	36	0.487627795760344	0.618865154753328	bacteria
COG3590	Tw_RNA	Tw_RNA	-0.42501110870853	0.607643206612678	72	43	0.487721519491759	0.618865154753328	bacteria
COG0412	Tw_RNA	Tw_RNA	-0.430197407810632	0.622422371122121	72	28	0.491813876849059	0.6236333785351333	bacteria
COG1828	Tw_RNA	Tw_RNA	0.24134844795122	0.34977062555745	72	37	0.493554048113036	0.625414511001155	bacteria
COG0816	Tw_RNA	Tw_RNA	0.146208158421856	0.212823206179926	72	62	0.495559505539534	0.6275291564712577	bacteria
COG1939	Tw_RNA	Tw_RNA	-0.359159230120392	0.52548536800067	72	12	0.496625361583234	0.6284519171698223	bacteria
COG0059	Tw_RNA	Tw_RNA	-0.340707858932628	0.4983742038671	72	52	0.497566057830261	0.6292151504719176	bacteria
COG2919	Tw_RNA	Tw_RNA	0.231914696611536	0.339781691105926	72	65	0.498116562789503	0.6294842529082262	bacteria
COG0735	Tw_RNA	Tw_RNA	-0.148318521638409	0.217791631496224	72	71	0.499069372848616	0.6302610508061113	bacteria
COG2084	Tw_RNA	Tw_RNA	-0.413257066523864	0.609024845640712	72	27	0.499722475352859	0.6306585606348878	bacteria
COG2322	Tw_RNA	Tw_RNA	-0.265209366313413	0.390140080797107	72	26	0.50012494632474	0.6307394451619184	bacteria
COG0540	Tw_RNA	Tw_RNA	0.199739079901432	0.294515656911446	72	68	0.500902962168625	0.6312935236526822	bacteria
32VJC	Tw_RNA	Tw_RNA	-0.316550019772589	0.468381286611616	72	32	0.502425820955163	0.6327849528786648	bacteria
COG1686	Tw_RNA	Tw_RNA	0.369107333307152	0.551660581481221	72	44	0.505707137372197	0.6364875787047772	bacteria
COG5013	Tw_RNA	Tw_RNA	0.41980252897554	0.630684372795028	72	52	0.509524539769403	0.6407930064947015	bacteria
COG0492	Tw_RNA	Tw_RNA	-0.220314514142598	0.331837419758204	72	71	0.5098154660041	0.6407930064947015	bacteria
COG0243	Tw_RNA	Tw_RNA	0.32415094538972	0.489145835619958	72	51	0.510807139937781	0.6416068118895039	bacteria
COG0091	Tw_RNA	Tw_RNA	-0.139590116256081	0.210789776998741	72	66	0.511479803928107	0.642019093954203	bacteria
COG1346	Tw_RNA	Tw_RNA	-0.206309499387277	0.313095172587813	72	50	0.512162433246784	0.6424433213808919	bacteria
COG1210	Tw_RNA	Tw_RNA	0.306843130440033	0.466130650753864	72	60	0.513969042284621	0.6442759211960549	bacteria
COG2318	Tw_RNA	Tw_RNA	-0.247899999876881	0.377693438273503	72	48	0.514534922068752	0.6445494737557393	bacteria
COG3979	Tw_RNA	Tw_RNA	-0.283480470137147	0.432233618887092	72	14	0.515146907610831	0.6445494737557393	bacteria
COG3568	Tw_RNA	Tw_RNA	-0.375960108785323	0.574735063448402	72	31	0.515224632991444	0.6445494737557393	bacteria
COG0104	Tw_RNA	Tw_RNA	0.201860354897939	0.308212016521532	72	70	0.515594849929907	0.6445800135944645	bacteria
COG1161	Tw_RNA	Tw_RNA	0.279575420852127	0.427792048606878	72	41	0.516354197186385	0.6450966645813817	bacteria
COG1606	Tw_RNA	Tw_RNA	-0.345716553012518	0.529769017834849	72	19	0.517288316198404	0.6453985417629351	bacteria
COG4717	Tw_RNA	Tw_RNA	0.300554201093291	0.460773669616831	72	36	0.517240178344542	0.6453985417629351	bacteria
COG0538	Tw_RNA	Tw_RNA	0.24007471820821	0.370208142685767	72	53	0.51885477811606	0.64691993739688	bacteria
COG2876	Tw_RNA	Tw_RNA	0.301076068614488	0.464064708694915	72	34	0.519569538935422	0.6473780886200713	bacteria
COG0138	Tw_RNA	Tw_RNA	0.178057753703559	0.275339852751156	72	70	0.520013649282655	0.6474986254260983	bacteria
3053D	Tw_RNA	Tw_RNA	-0.34211686273794	0.528791133421125	72	15	0.520665912243418	0.6478265731294572	bacteria
COG0300	Tw_RNA	Tw_RNA	-0.197860432346781	0.306081571426359	72	61	0.520972120773099	0.6478265731294572	bacteria
335J4	Tw_RNA	Tw_RNA	-0.269409800660586	0.417561314505667	72	6	0.521807280739575	0.6483615527229216	bacteria
COG0697	Tw_RNA	Tw_RNA	0.223131920109479	0.346775725021772	72	67	0.522098009998447	0.6483615527229216	bacteria
305BV	Tw_RNA	Tw_RNA	0.20765142125351	0.322167341356215	72	10	0.522481508412188	0.6484058133690536	bacteria
COG3409	Tw_RNA	Tw_RNA	-0.34636786576043	0.538486785523049	72	48	0.523205865849149	0.6488727438075939	bacteria
COG0765	Tw_RNA	Tw_RNA	0.244310538755472	0.382167971073275	72	68	0.524791597705038	0.6504066077940098	bacteria
COG0265	Tw_RNA	Tw_RNA	-0.18698866143562	0.292694500236324	72	71	0.52602127638762	0.6513530724805109	bacteria
COG3027	Tw_RNA	Tw_RNA	-0.259798879876622	0.407838147552209	72	5	0.526254145469769	0.6513530724805109	bacteria
COG0087	Tw_RNA	Tw_RNA	-0.116663254082726	0.183882856722812	72	72	0.528963031491366	0.6528798506272727	bacteria
COG2304	Tw_RNA	Tw_RNA	-0.410207295172005	0.646635807791993	72	51	0.528876852420739	0.6528798506272727	bacteria
COG2838	Tw_RNA	Tw_RNA	-0.42373778795333	0.669685713143896	72	46	0.529024693149284	0.6528798506272727	bacteria
COG5632	Tw_RNA	Tw_RNA	0.321719083937562	0.506592409646364	72	43	0.528528055950033	0.6528798506272727	bacteria
COG4843	Tw_RNA	Tw_RNA	-0.327343802603602	0.516482883941723	72	27	0.529324191279101	0.6528798506272727	bacteria
COG1918	Tw_RNA	Tw_RNA	0.183184880664864	0.289271687716348	72	27	0.529589235058174	0.6528798506272727	bacteria
33FQ8	Tw_RNA	Tw_RNA	0.407553456227947	0.645581732313201	72	8	0.529963118202937	0.6529089572572866	bacteria
COG1646	Tw_RNA	Tw_RNA	-0.286719777192008	0.455672888397153	72	20	0.532258993332076	0.6553043352516444	bacteria
COG0086	Tw_RNA	Tw_RNA	0.110001909977901	0.175355420146928	72	72	0.533358108433701	0.6557912362271892	bacteria
COG0653	Tw_RNA	Tw_RNA	0.170650252323052	0.27203926021403	72	71	0.533263610263976	0.6557912362271892	bacteria
COG0667	Tw_RNA	Tw_RNA	0.134364480714367	0.215345366282823	72	72	0.53593037736661	0.6585195935473704	bacteria
COG3221	Tw_RNA	Tw_RNA	0.287679582577333	0.463058208290823	72	44	0.536505623565022	0.6587921490943353	bacteria
COG0460	Tw_RNA	Tw_RNA	0.273127701142017	0.443570259823263	72	47	0.541051775868915	0.6639371364184711	bacteria
COG1555	Tw_RNA	Tw_RNA	-0.2538941823914	0.413573719289966	72	36	0.542296317732299	0.6645893072011869	bacteria
COG2350	Tw_RNA	Tw_RNA	-0.328503785110325	0.535201615998758	72	17	0.542200814325415	0.6645893072011869	bacteria
COG1388	Tw_RNA	Tw_RNA	-0.164225817330073	0.268587362085312	72	67	0.542945245764947	0.6648536641180085	bacteria
COG1434	Tw_RNA	Tw_RNA	0.285948167026989	0.467987175231552	72	44	0.543225391873244	0.6648536641180085	bacteria
COG4152	Tw_RNA	Tw_RNA	0.336906613090454	0.55114438173644	72	33	0.544203332480532	0.6654418997889904	bacteria
3NVJA	Tw_RNA	Tw_RNA	-0.544156089708011	0.891332186070549	72	14	0.544420009215778	0.6654418997889904	fungi
3052M	Tw_RNA	Tw_RNA	-0.303045549154301	0.497151252622533	72	18	0.544918059415474	0.6655804785759941	bacteria
COG0102	Tw_RNA	Tw_RNA	0.0866067412900415	0.142081549032126	72	71	0.545247527245463	0.6655804785759941	bacteria
COG0480	Tw_RNA	Tw_RNA	-0.100138571636874	0.164871000908042	72	72	0.546455631405782	0.66661864983009	bacteria
COG1154	Tw_RNA	Tw_RNA	-0.301862261230953	0.498714538268419	72	50	0.547801604991845	0.6678235393752774	bacteria
COG1494	Tw_RNA	Tw_RNA	-0.376509631469196	0.623559070996192	72	29	0.548988837253358	0.6688334592419996	bacteria
COG1117	Tw_RNA	Tw_RNA	0.200084788011141	0.333133007261397	72	69	0.550771571615478	0.6705670865390274	bacteria
33S41	Tw_RNA	Tw_RNA	-0.486734349940859	0.81751111067278	72	18	0.554550991110524	0.6747278377480527	bacteria
COG0179	Tw_RNA	Tw_RNA	0.208169328089403	0.350636263381835	72	70	0.555309288340377	0.6749790779955788	bacteria
32NN5	Tw_RNA	Tw_RNA	-0.170890843783101	0.287814674484205	72	3	0.555481709037134	0.6749790779955788	bacteria
COG3200	Tw_RNA	Tw_RNA	-0.380000232985232	0.64682598333502	72	40	0.558824176858605	0.6785982186739021	bacteria
COG1528	Tw_RNA	Tw_RNA	-0.167034243561444	0.284193497808373	72	54	0.559501158191007	0.678977968013045	bacteria
COG4836	Tw_RNA	Tw_RNA	-0.191270344449609	0.325821434138938	72	1	0.560030928299867	0.6791786924859806	bacteria
COG0534	Tw_RNA	Tw_RNA	-0.296923861209802	0.507485360236584	72	54	0.560424753395086	0.6792143955321459	bacteria
2Z90C	Tw_RNA	Tw_RNA	-0.364062707418669	0.625558820263584	72	32	0.562504735805744	0.6808498880142252	bacteria
COG0111	Tw_RNA	Tw_RNA	0.198823862016624	0.340434881479722	72	69	0.562391719281707	0.6808498880142252	bacteria
2ZBVG	Tw_RNA	Tw_RNA	-0.275710431868413	0.474160373432084	72	11	0.56358812915604	0.6817185416916668	bacteria
COG0636	Tw_RNA	Tw_RNA	-0.146478986543462	0.254662032580597	72	36	0.567061409097926	0.6854750107383489	bacteria
COG2321	Tw_RNA	Tw_RNA	-0.370786611547838	0.649452858455923	72	33	0.569934871216033	0.6885020090386815	bacteria
COG0350	Tw_RNA	Tw_RNA	-0.233107039159213	0.413248376867384	72	48	0.574552392127417	0.6931787762761664	bacteria
COG1206	Tw_RNA	Tw_RNA	-0.217341084807175	0.384993125847186	72	47	0.574921882040211	0.6931787762761664	bacteria
COG1227	Tw_RNA	Tw_RNA	0.18002400506046	0.318734315731966	72	40	0.574856516305916	0.6931787762761664	bacteria
COG2246	Tw_RNA	Tw_RNA	0.264442353389867	0.470781584046853	72	45	0.576964654233885	0.6951920591415395	bacteria
COG1671	Tw_RNA	Tw_RNA	0.235399196294696	0.42433418695110797	72	12	0.581623500579138	0.7003528456586003	bacteria
COG0219	Tw_RNA	Tw_RNA	0.21860270063487	0.395071772732026	72	18	0.582766510663907	0.7012761626065348	bacteria
COG1020	Tw_RNA	Tw_RNA	-0.222078400836841	0.402276616025149	72	70	0.583328189269633	0.7014991901926426	bacteria
COG1022	Tw_RNA	Tw_RNA	-0.342891252063758	0.625409964935091	72	49	0.585304512818304	0.703422057958297	bacteria
COG4241	Tw_RNA	Tw_RNA	-0.242471616794713	0.442505174883956	72	31	0.586208557171767	0.7037717087382475	bacteria
COG0226	Tw_RNA	Tw_RNA	0.138434777443261	0.252849385893373	72	71	0.586489597813418	0.7037717087382475	bacteria
COG0699	Tw_RNA	Tw_RNA	0.294238321314068	0.538718035223002	72	66	0.58672813056826	0.7037717087382475	bacteria
32VKF	Tw_RNA	Tw_RNA	0.249286569164377	0.457717948860204	72	20	0.588623091446567	0.7055906382356276	bacteria
COG2852	Tw_RNA	Tw_RNA	-0.299943879231732	0.553294942311598	72	37	0.589518385713706	0.7059175593653184	bacteria
COG1301	Tw_RNA	Tw_RNA	0.243794593841325	0.449881867511257	72	66	0.58965324030676	0.7059175593653184	bacteria
COG1215	Tw_RNA	Tw_RNA	-0.33823170453894	0.624790447409833	72	44	0.59003408972602	0.7059201176182934	bacteria
COG3679	Tw_RNA	Tw_RNA	0.208499613801639	0.385814710048123	72	27	0.59133787525353	0.707026170283887	bacteria
COG4709	Tw_RNA	Tw_RNA	0.212144609256832	0.393105713892057	72	22	0.591972516374856	0.7073312631555972	bacteria
COG2179	Tw_RNA	Tw_RNA	0.202244554691106	0.377082868249971	72	14	0.594343659799964	0.7097095335471703	bacteria
COG0129	Tw_RNA	Tw_RNA	-0.263536764100668	0.492694457144249	72	52	0.595363921006042	0.7104726944655968	bacteria
COG2236	Tw_RNA	Tw_RNA	-0.321534586253302	0.602297676304896	72	20	0.596019170536779	0.7107995738199335	bacteria
COG1052	Tw_RNA	Tw_RNA	0.0903722643132701	0.17066036466423	72	72	0.599166855671442	0.7136809969070567	bacteria
COG2212	Tw_RNA	Tw_RNA	-0.171359404694613	0.32402968821934	72	31	0.599201051587738	0.7136809969070567	bacteria
33PRS	Tw_RNA	Tw_RNA	-0.355755395348774	0.677371255492078	72	28	0.601795921082227	0.7163139188360607	bacteria
COG3173	Tw_RNA	Tw_RNA	0.275917411488596	0.530148573885257	72	44	0.605240295212714	0.7199539950711544	bacteria
COG0670	Tw_RNA	Tw_RNA	0.256282632922281	0.498806607122298	72	35	0.60906328691069	0.7240395196438304	bacteria
COG0679	Tw_RNA	Tw_RNA	0.256994650191534	0.501896429968459	72	52	0.610966156293179	0.7258386968326869	bacteria
COG4166	Tw_RNA	Tw_RNA	-0.297884458840345	0.583991472118839	72	56	0.611644637909835	0.7261819140534602	bacteria
COG5002	Tw_RNA	Tw_RNA	0.147909146795967	0.290701354664535	72	71	0.612538647813814	0.7266241886726724	bacteria
COG3591	Tw_RNA	Tw_RNA	0.292083693639676	0.574480675500817	72	51	0.612796794309786	0.7266241886726724	bacteria
COG1556	Tw_RNA	Tw_RNA	-0.296550221203431	0.583809508566284	72	38	0.613714725236575	0.7270416261932298	bacteria
COG2371	Tw_RNA	Tw_RNA	0.248537721227713	0.49020701467608	72	36	0.614523661640478	0.7270416261932298	bacteria
COG1141	Tw_RNA	Tw_RNA	-0.20397082549333	0.402850102807286	72	17	0.614895034093186	0.7270416261932298	bacteria
COG0463	Tw_RNA	Tw_RNA	0.240779115671406	0.475754970797011	72	66	0.615406731761519	0.7270416261932298	bacteria
COG0651	Tw_RNA	Tw_RNA	0.217869211480316	0.431384513371581	72	65	0.616058925605794	0.7270416261932298	bacteria
COG2340	Tw_RNA	Tw_RNA	0.207967487814435	0.413077922759528	72	52	0.61626918958439	0.7270416261932298	bacteria
COG4470	Tw_RNA	Tw_RNA	0.209883001262932	0.415640905633929	72	13	0.616019150404411	0.7270416261932298	bacteria
COG1047	Tw_RNA	Tw_RNA	-0.264874754802631	0.524281565754118	72	6	0.615739311639059	0.7270416261932298	bacteria
COG2272	Tw_RNA	Tw_RNA	-0.251773648479496	0.501438585358285	72	52	0.617217334517792	0.727239640670774	bacteria
COG3728	Tw_RNA	Tw_RNA	-0.255614790878803	0.509015406766869	72	16	0.617166751114538	0.727239640670774	bacteria
COG2367	Tw_RNA	Tw_RNA	0.260683741505966	0.519141364156131	72	52	0.617776986186015	0.7272720097677198	bacteria
COG2344	Tw_RNA	Tw_RNA	0.215036775962728	0.429259285654228	72	23	0.618025141347676	0.7272720097677198	bacteria
COG3343	Tw_RNA	Tw_RNA	-0.235769961439732	0.470480220168833	72	30	0.618442275752775	0.7273037236613076	bacteria
COG1559	Tw_RNA	Tw_RNA	-0.314587647528814	0.634110084382821	72	48	0.621417394278676	0.7303417546881792	bacteria
COG4547	Tw_RNA	Tw_RNA	0.228858687492107	0.461608382718098	72	36	0.622241104095259	0.7308490346777333	bacteria
COG0090	Tw_RNA	Tw_RNA	0.0768098447589969	0.155777995233396	72	72	0.624225604813745	0.7327182162297359	bacteria
COG4606	Tw_RNA	Tw_RNA	0.247095777086087	0.503724155782901	72	29	0.626019654103523	0.7343616332592617	bacteria
COG0257	Tw_RNA	Tw_RNA	0.218920668881338	0.45087963120804	72	6	0.629374567054635	0.7378328257797734	bacteria
COG4990	Tw_RNA	Tw_RNA	0.221304028416365	0.45819909448647	72	9	0.631227890450662	0.7395404071653261	bacteria
COG0167	Tw_RNA	Tw_RNA	-0.185868088556547	0.386248074252443	72	66	0.631909108501705	0.7398734787984788	bacteria
COG3505	Tw_RNA	Tw_RNA	-0.292059705656727	0.608020163257467	72	48	0.632523497526529	0.7401279343311049	bacteria
COG0638	Tw_RNA	Tw_RNA	-0.294275815309741	0.617390180707837	72	36	0.63514322156037	0.7427270796665807	bacteria
COG4594	Tw_RNA	Tw_RNA	0.189485800816395	0.398695105048293	72	41	0.636911701676808	0.7441917125353039	bacteria
COG0016	Tw_RNA	Tw_RNA	0.111988697021321	0.236347037256109	72	70	0.637640149146551	0.7441917125353039	bacteria
2Z9XI	Tw_RNA	Tw_RNA	0.186957786505739	0.394796109681303	72	28	0.637992680596253	0.7441917125353039	bacteria
COG2320	Tw_RNA	Tw_RNA	0.207334168537115	0.438578117496017	72	9	0.637911330655986	0.7441917125353039	bacteria
COG4853	Tw_RNA	Tw_RNA	0.191745039319545	0.405664276521847	72	28	0.638547381974456	0.7443729330834183	bacteria
COG1577	Tw_RNA	Tw_RNA	-0.161282031068027	0.344588539504589	72	50	0.641832559480788	0.7475067843660552	bacteria
COG2171	Tw_RNA	Tw_RNA	0.130626104035964	0.279449253879605	72	67	0.642309680565207	0.7475067843660552	bacteria
3050P	Tw_RNA	Tw_RNA	-0.212440410654954	0.454592303185465	72	28	0.642438770683702	0.7475067843660552	bacteria
COG0439	Tw_RNA	Tw_RNA	0.216419452741025	0.464552990304739	72	57	0.64342224247395	0.7478475175855378	bacteria
COG4640	Tw_RNA	Tw_RNA	0.200405464294183	0.431131641842085	72	35	0.643534022643349	0.7478475175855378	bacteria
COG4956	Tw_RNA	Tw_RNA	0.182254514458016	0.397864526182593	72	32	0.648896448590963	0.7536093334414673	bacteria
COG1420	Tw_RNA	Tw_RNA	0.114586050188367	0.250832415730682	72	71	0.649911977719088	0.7543187586976214	bacteria
COG0575	Tw_RNA	Tw_RNA	-0.24769649670785	0.551471495853362	72	22	0.65550643435363	0.7603385150187718	bacteria
COG2181	Tw_RNA	Tw_RNA	0.236331427986921	0.527918915378177	72	34	0.656470189694826	0.7609828567109176	bacteria
COG0006	Tw_RNA	Tw_RNA	0.178424490267	0.399522223685606	72	69	0.657033413238088	0.7611623879899291	bacteria
332VJ	Tw_RNA	Tw_RNA	-0.259055043398283	0.58180537947698	72	27	0.658091313618204	0.7618937080451051	bacteria
COG3857	Tw_RNA	Tw_RNA	0.220540974472958	0.495899328206531	72	37	0.65848216934585	0.7618937080451051	bacteria
COG1323	Tw_RNA	Tw_RNA	0.222114724621863	0.501991363204672	72	26	0.660050874745009	0.7630186739167599	bacteria
COG0469	Tw_RNA	Tw_RNA	-0.0701043815019157	0.158966543993905	72	72	0.661372784102759	0.7630186739167599	bacteria
COG1257	Tw_RNA	Tw_RNA	-0.206874214104339	0.469558492363063	72	39	0.661569809403223	0.7630186739167599	bacteria
COG0563	Tw_RNA	Tw_RNA	0.0819533220706993	0.18627559043705	72	72	0.661932234158655	0.7630186739167599	bacteria
COG1982	Tw_RNA	Tw_RNA	-0.233503962546154	0.531832484875084	72	33	0.662013334332454	0.7630186739167599	bacteria
COG2172	Tw_RNA	Tw_RNA	0.190251261621497	0.433087638056234	72	25	0.661843929466553	0.7630186739167599	bacteria
COG0614	Tw_RNA	Tw_RNA	0.164380035898319	0.375262570418852	72	68	0.662745605615005	0.7630186739167599	bacteria
COG2203	Tw_RNA	Tw_RNA	0.224093442714143	0.51054807498232	72	21	0.662697013795607	0.7630186739167599	bacteria
COG0762	Tw_RNA	Tw_RNA	0.115766498769307	0.264955508629993	72	44	0.663547891855723	0.7630186739167599	bacteria
COG2223	Tw_RNA	Tw_RNA	-0.206876740313763	0.472188608855269	72	51	0.66351660895498	0.7630186739167599	bacteria
COG0611	Tw_RNA	Tw_RNA	-0.249300971249688	0.576565895850976	72	38	0.667413352269533	0.7669904368868123	bacteria
31JYS	Tw_RNA	Tw_RNA	-0.291591159428608	0.676334770598755	72	10	0.668406242014369	0.7676581855297498	bacteria
COG0511	Tw_RNA	Tw_RNA	-0.196548997919412	0.458717651331131	72	38	0.670214469094743	0.769260942359976	bacteria
COG0098	Tw_RNA	Tw_RNA	0.0974659257211289	0.227965472733431	72	71	0.670984652974795	0.7696710111661649	bacteria
COG0685	Tw_RNA	Tw_RNA	-0.171508310672932	0.403263394484421	72	44	0.672504212107739	0.7709396379882076	bacteria
COG3601	Tw_RNA	Tw_RNA	0.19118999922467	0.454633053326434	72	25	0.67590927264005	0.7739943436796292	bacteria
COG5401	Tw_RNA	Tw_RNA	0.272659463843597	0.648561418874531	72	43	0.675999351668689	0.7739943436796292	bacteria
334EH	Tw_RNA	Tw_RNA	-0.194098389436243	0.464144183665499	72	20	0.67761361829642	0.7748906653402006	bacteria
COG2363	Tw_RNA	Tw_RNA	0.132179295912649	0.31654771904054	72	23	0.677580606696114	0.7748906653402006	bacteria
3NWQC	Tw_RNA	Tw_RNA	-0.330693372617131	0.791638261333692	72	16	0.678044878522387	0.7749084325970137	fungi
COG0527	Tw_RNA	Tw_RNA	0.193424343760361	0.471460706828965	72	62	0.682900545076429	0.7799433083897614	bacteria
COG0690	Tw_RNA	Tw_RNA	-0.119465984387318	0.291075050801497	72	49	0.683287243884378	0.7799433083897614	bacteria
COG2378	Tw_RNA	Tw_RNA	0.135185877936708	0.331976894083153	72	66	0.685601202102078	0.7821056552743412	bacteria
COG1314	Tw_RNA	Tw_RNA	0.110599627818386	0.273916506225218	72	31	0.687647872723871	0.7839606328790798	bacteria
COG0778	Tw_RNA	Tw_RNA	0.133405706647772	0.331166058734981	72	70	0.688332366923163	0.7842613275946063	bacteria
COG5282	Tw_RNA	Tw_RNA	-0.239341887601101	0.601143990538175	72	42	0.691771321342147	0.7875874875044274	bacteria
331VC	Tw_RNA	Tw_RNA	-0.222993338415265	0.560706732778885	72	30	0.692096729899277	0.7875874875044274	bacteria
COG0004	Tw_RNA	Tw_RNA	-0.203700070820824	0.514937969497137	72	39	0.694216629092666	0.7895178746972114	bacteria
COG0509	Tw_RNA	Tw_RNA	-0.0663869357173692	0.169834866939818	72	66	0.69779539265001	0.7927316738986782	bacteria
COG1694	Tw_RNA	Tw_RNA	0.153688824373737	0.393359800301257	72	8	0.697893066989126	0.7927316738986782	bacteria
COG1564	Tw_RNA	Tw_RNA	0.166951267507887	0.42939227224401	72	19	0.699191176055676	0.7937225043652741	bacteria
COG0233	Tw_RNA	Tw_RNA	0.132126030805263	0.346103438542546	72	68	0.703834936696729	0.798507804018687	bacteria
COG3611	Tw_RNA	Tw_RNA	0.176946937672865	0.463858726613894	72	26	0.704466854364717	0.7987385745351779	bacteria
COG1249	Tw_RNA	Tw_RNA	0.0789505849082111	0.207780894789666	72	72	0.705544235183421	0.7992772851342872	bacteria
COG0120	Tw_RNA	Tw_RNA	-0.168759400139774	0.445165578739275	72	25	0.705799576894333	0.7992772851342872	bacteria
COG0385	Tw_RNA	Tw_RNA	-0.21816003622978	0.577489277666737	72	43	0.706775631998182	0.7998966472644877	bacteria
